id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
6024,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,UCB Women's Boat Neck Chest Print Green T-shirt
5149,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Wrangler Women's Sequin White T-shirt
2300,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010.0,Sports,Nike Women Pink Polo T-shirt
38594,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Women White Scoop T-shirt
5155,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Wrangler Women's Lip Print Yellow T-shirt
1763,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Lotto Women Cathy Pink T-shirt
32653,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Sports,Nike Women Sphere Purple T-shirt
12579,Women,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Tantra Women Orange Printed T-shirt
38152,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Wildcraft Women White T-shirt
12545,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Tantra Women White Printed T-shirt
57442,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Angry Birds Women Pink T-shirt
2484,Women,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Puma Women Spagetti White Top
11430,Women,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,United Colors of Benetton Women Brown T-shirt
2977,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Puma Women's Punk Graphic White T-shirt
14072,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Women Printed White Tshirts
24953,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,United Colors of Benetton Women Pink T-shirt
44633,Women,Apparel,Topwear,Tshirts,Magenta,Summer,2012.0,Sports,Nike Women Magenta T-shirt
16824,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Little Miss Women Printed Purple T-shirt
25026,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Women Miler Blue Jersey
58728,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Puma Women Pink T-shirt
37279,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Tantra Women Pink Curly Heart T-shirt
57439,Women,Apparel,Topwear,Tshirts,Pink,Summer,2015.0,Casual,Angry Birds Women Pink T-shirt
33561,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Wrangler Women Big Rodeo Green T-shirt
2688,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Inkfruit Women's Confession Green T-shirt
31788,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Lee Women Beyoce Blue T-shirt
3933,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Jealous 21 Womens Blue Rose & Butterfly T-shirt
5506,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Nike Women's Yellow Casual T-shirt
4162,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Inkfruit Women's To do List Sea Green T-shirt
34442,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Myntra Women Rider Yellow T-shirt
3702,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Women's Prism Black Long T-shirt
10370,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Women White T-shirt
1809,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Decathlon Profilter Women Blue T-shirt
11664,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Lee Women Women Printed T-shirt
16131,Women,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Tokyo Talkies Women Printed Red T-shirt
10491,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Women HS White Tshirts
53778,Women,Apparel,Topwear,Tshirts,Magenta,Summer,2012.0,Casual,Puma Women Magenta T-shirt
6903,Women,Apparel,Topwear,Tshirts,Cream,Summer,2011.0,Casual,Tantra Women's Mudra Cream T-shirt
22223,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Little Miss Women Flower Yellow Tshirt
27354,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Tantra Women Circles Black T-shirt
10379,Women,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,United Colors of Benetton Women Solid Red T-shirt
3941,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Jealous 21 Green Bee Mine T-shirt
24567,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Lee Women Crownjewel Purple T-Shirt
6223,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Women's Basic Round Black T-shirt
28465,Women,Apparel,Topwear,Tshirts,Magenta,Summer,2012.0,Casual,Urban Yoga Women Printed Pink T-shirt
6918,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Asics Women's Running Graphic Black T-shirt
6986,Women,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,s.Oliver Women's Department Refined Red T-shirt
46810,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Nike Women Yellow T-shirt
10990,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Inkfruit Women Irritating Pink Tshirts
4842,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Sher Singh Women India White Polo T-shirt
5118,Women,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Wrangler Women Reverse Striper Red T-shirt
2939,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,DUSG Women's Play Lady Organic Blue T-shirt
10988,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Inkfruit Women Flying Advantures Pink Tshirts
5811,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Puma Women's Pop White T-shirt
41400,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Wrangler Women Navy Blue T-shirt
43320,Women,Apparel,Topwear,Tshirts,Peach,Summer,2012.0,Casual,United Colors of Benetton Women Peach T-shirt
4771,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Sports,ADIDAS Women's Purple Polo T-shirt
46283,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,109F Women White Tunic
57190,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Elle Women Pink Tunic
46286,Women,Apparel,Topwear,Tunics,Multi,Summer,2012.0,Casual,109F Women Multicoloured Printed Tunic
42249,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,Sepia Women Blue Tunic
57182,Women,Apparel,Topwear,Tunics,Red,Summer,2012.0,Casual,Elle Women Red Tunic
43432,Women,Apparel,Topwear,Tunics,Mustard,Summer,2012.0,Casual,Global Desi Women Mustard Tunic
26929,Women,Apparel,Topwear,Tunics,Grey,Summer,2012.0,Casual,Jealous 21 Women Dark Grey Tunic
57185,Women,Apparel,Topwear,Tunics,Green,Summer,2012.0,Casual,Elle Women Green Tunic
38722,Women,Apparel,Topwear,Tunics,Cream,Summer,2012.0,Ethnic,Global Desi Women Cream Tunic
21882,Women,Apparel,Topwear,Tunics,Blue,Fall,2011.0,Ethnic,BIBA OUTLET Women Printed Navy Blue Kaftan Top
37945,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,Mineral Women Soild White Tunic
32263,Women,Apparel,Topwear,Tunics,Orange,Summer,2012.0,Ethnic,Fabindia Women Printed Orange Tunic
44677,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,Wills Lifestyle Women Orange Printed Tunic
36551,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,AND by Anita Dongre Women White Tunic
57178,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,Elle Women Blue Tunic
42198,Women,Apparel,Topwear,Tunics,Beige,Summer,2012.0,Casual,Sepia Women Beige Tunic
57180,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,Elle Women Blue Denim Tunic
7157,Women,Apparel,Topwear,Tunics,Black,Fall,2011.0,Casual,Scullers For Her Women Fashion Summer Black Tunics
14340,Women,Footwear,Flip Flops,Flip Flops,Pink,Summer,2012.0,Casual,Nike Women Pink Snapper Flip Flops
49808,Women,Footwear,Flip Flops,Flip Flops,Blue,Winter,2012.0,Casual,iPanema Women Blue Flip Flops
41944,Women,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012.0,Casual,iPanema Women Pink Flip Flops
17837,Women,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Nike Women Solarsoft Thong Black Slipper
44720,Women,Footwear,Flip Flops,Flip Flops,Pink,Summer,2012.0,Casual,Lotto Women Pink Disco Holic Flip Flops
41921,Women,Footwear,Flip Flops,Flip Flops,Silver,Winter,2012.0,Casual,iPanema Women Silver Flip Flops
44214,Women,Footwear,Flip Flops,Flip Flops,Purple,Winter,2012.0,Casual,iPanema Women Purple Flip Flops
6454,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Lotto Women's Flora Black Red Flip Flop
8542,Women,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Crocs Women Abf Single Flip Slippers
43370,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2013.0,Casual,Reebok Women Black & Green Flip Flops
49818,Women,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012.0,Casual,iPanema Women Pink Flip Flops
35703,Women,Footwear,Flip Flops,Flip Flops,Red,Summer,2012.0,Casual,Nike Women Solarsoft Thong Red Flip Flops
40758,Women,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012.0,Casual,Roxy Women Pink Flip Flops
26675,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Puma Women Stawberry Black Flip Flops
6180,Women,Footwear,Flip Flops,Flip Flops,White,Summer,2011.0,Casual,ADIDAS Women's Lucent Print White Flip Flop
49816,Women,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012.0,Casual,iPanema Women Pink Flip Flops
6451,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Lotto Women's Sunsets Black Purple Flip Flop
6449,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Lotto Women's Cross Color Beige Black Flip Flop
32817,Women,Footwear,Flip Flops,Flip Flops,Black,Winter,2012.0,Casual,iPanema Women Temas Black Flip Flops
6819,Women,Footwear,Flip Flops,Flip Flops,Red,Summer,2011.0,Casual,Timberland Women's Estela Umbrella Red Flip Flop
33652,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Lotto Women Cara II W Black Flip Flops
49836,Women,Footwear,Flip Flops,Flip Flops,Gold,Winter,2012.0,Casual,iPanema Women Gold Flip Flops
44731,Women,Footwear,Flip Flops,Flip Flops,Peach,Summer,2012.0,Casual,Globalite Women Amada Peach Flip Flops
20952,Women,Footwear,Flip Flops,Flip Flops,Green,Fall,2011.0,Casual,ADIDAS Women Polka Green Flip Flops
44735,Women,Footwear,Flip Flops,Flip Flops,White,Spring,2013.0,Casual,Globalite Women White Vita Flip Flops
6143,Women,Footwear,Sandal,Sports Sandals,Grey,Summer,2011.0,Casual,Puma Women Apex Grey Pink Floater
4100,Women,Footwear,Sandal,Sports Sandals,Pink,Winter,2011.0,Casual,Puma Women Pink Grey Sandal
17965,Women,Footwear,Sandal,Sports Sandals,Black,Fall,2011.0,Casual,Puma Women Black Sandal
4651,Women,Footwear,Sandal,Sports Sandals,Purple,Summer,2011.0,Casual,ADIDAS Women Henrio Dark Purple Brown Sandal
39897,Women,Footwear,Sandal,Sports Sandals,Black,Summer,2012.0,Casual,ADIDAS Women Black Yorgio Sandals
24072,Women,Footwear,Shoes,Casual Shoes,Grey,Winter,2015.0,Casual,Catwalk Women Grey Casual Shoes
4743,Women,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,Numero Uno Women Dna Red Shoe
22501,Women,Footwear,Shoes,Casual Shoes,Beige,Winter,2015.0,Casual,Catwalk Women Beige Casual Shoes
5920,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,ADIDAS Women Daily White Purple Shoe
35818,Women,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Enroute Women Red Moccasins
9387,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Women Wmns Nike Bac White Casual Shoes
29233,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Women Fun Pack Black Shoes
18542,Women,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Catwalk Women  Black Casual Shoe
13362,Women,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,Timberland Women Femmes Blue Casual Shoes
5343,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,2015.0,Casual,Skechers Women Blue Teal Shoe
35706,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Nike Women Court Majestic White Shoes
59326,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Gliders Women Black Shoes
15715,Women,Footwear,Shoes,Casual Shoes,Purple,Fall,2011.0,Casual,Nike Women Sweet Classic High Purple Casual Shoes
13477,Women,Footwear,Shoes,Casual Shoes,Black,Winter,2012.0,Casual,Rocia Women Rocia Black Sandal Black Shoes
5916,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,ADIDAS Women Daily Black Shoe
7728,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Women's Future Cat M1 White Blue Shoe
13972,Women,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Puma Women Wirko Wn's Navy Blue Casual Shoes
46087,Women,Footwear,Shoes,Casual Shoes,Silver,Summer,2012.0,Casual,ADIDAS Women Silver Magique Shoes
24700,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2010.0,Casual,Puma Women Yugorun Black Casual Shoes
7824,Women,Footwear,Shoes,Casual Shoes,Purple,Fall,2011.0,Casual,Puma Women Cabana Racer II Purple Shoe
17959,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Women Trinity White Casual Shoe
39616,Women,Footwear,Shoes,Casual Shoes,Yellow,Winter,2015.0,Casual,Catwalk Women Yellow Shoes
10613,Women,Footwear,Shoes,Casual Shoes,White,Spring,2013.0,Casual,Carlton London Women Casual White Casual Shoes
26453,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Puma Women Wirko  Black Casual Shoes
8991,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Women Imani Shimmer Black Casual Shoes
13386,Women,Footwear,Shoes,Casual Shoes,Beige,Fall,2011.0,Casual,Timberland Women Femmes Beige Casual Shoes
59315,Women,Footwear,Shoes,Casual Shoes,Beige,Fall,2012.0,Casual,Gliders Women Beige Shoes
8977,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Women Saba Ballet DC3 Black Casual Shoes
24081,Women,Footwear,Shoes,Casual Shoes,Red,Winter,2015.0,Casual,Catwalk Women Red Casual Shoes
59037,Women,Footwear,Shoes,Flats,Green,Winter,2012.0,Casual,Carlton London Women Green Flats
45421,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black & Brown Sandals
45414,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Sandals
34071,Women,Footwear,Shoes,Flats,Black,Fall,2012.0,Casual,Clarks Women Saturn Whizz Leather Black Sandals
45806,Women,Footwear,Shoes,Flats,Brown,Summer,2012.0,Casual,Senorita Women Brown Sandals
33537,Women,Footwear,Shoes,Flats,Brown,Summer,2016.0,Casual,Cobblerz Women Brown Ballerinas
42688,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Sandals
45425,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Sandals
45400,Women,Footwear,Shoes,Flats,Maroon,Winter,2012.0,Casual,Rocia Women Maroon Sandals
42723,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black & Brown Sandals
2623,Women,Footwear,Shoes,Flats,Black,Fall,2010.0,Casual,Carlton London Women Black Sandal
10280,Women,Footwear,Shoes,Flats,Black,Fall,2012.0,Casual,Clarks Women Prize Club Leather Black Wedges
53452,Women,Footwear,Shoes,Flats,Brown,Winter,2015.0,Casual,Catwalk Women Brown Casual Shoes
13545,Women,Footwear,Shoes,Flats,Black,Fall,2011.0,Casual,Carlton London Women Casual Black Sandals
47582,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Ethnic,Portia Women Blue Flats
21034,Women,Footwear,Shoes,Flats,Gold,Fall,2012.0,Casual,Clarks Women Arizona Sands2 Gold Shoe
35784,Women,Footwear,Shoes,Flats,Black,Summer,2012.0,Casual,Enroute Women Black Shoes
13552,Women,Footwear,Shoes,Flats,Yellow,Winter,2012.0,Casual,Carlton London Women Yellow Flat Shoes
47600,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Portia Women Maroon Flats
57009,Women,Footwear,Shoes,Flats,Yellow,Winter,2012.0,Casual,HM Women Yellow Sandals
13560,Women,Footwear,Shoes,Flats,Yellow,Fall,2011.0,Casual,Carlton London Women Casual Yellow Sandals
5647,Women,Footwear,Shoes,Flats,Black,Summer,2011.0,Casual,ADIDAS Women's Ballerino Black Ballerinas
59675,Women,Footwear,Shoes,Flats,Charcoal,Winter,2012.0,Casual,Rocia Women Charcoal & Teal Flats
56407,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Rocia Women Brown & Black Sandals
27086,Women,Footwear,Shoes,Flats,Black,Winter,2015.0,Casual,Catwalk Women Black Casual Flats
17005,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Heels
20758,Women,Footwear,Shoes,Flats,Black,Fall,2011.0,Casual,Carlton London Women Casual Black Sandals
59387,Women,Footwear,Shoes,Flats,Brown,Summer,2012.0,Casual,Senorita Women Brown Sandals
13174,Women,Footwear,Shoes,Flats,Black,Winter,2015.0,Casual,Skechers Women Ever Lasting Black Sandals
59019,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Carlton London Women Black Flats
20779,Women,Footwear,Shoes,Flats,Gold,Fall,2011.0,Casual,Carlton London Women Classy Gold Sandals
13482,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Flats
16994,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Casual Black Heels
47541,Women,Footwear,Shoes,Flats,Silver,Winter,2012.0,Casual,Portia Women Sliver & Black Sandals
42731,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Sandals
3255,Women,Footwear,Shoes,Flats,Black,Fall,2010.0,Casual,Puma Women Zandy Black Ballerinas
6825,Women,Footwear,Shoes,Flats,Grey,Fall,2012.0,Casual,Timberland Women Nekkol Grey Sports Sandals
45419,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black & Brown Sandals
47584,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Portia Women Silver Flats
56982,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,HM Women Black Sandals
17001,Women,Footwear,Shoes,Flats,Purple,Winter,2012.0,Casual,Rocia Women Purple Heels
20763,Women,Footwear,Shoes,Flats,Black,Fall,2011.0,Casual,Carlton London Women Classy Black Sandals
13015,Women,Footwear,Shoes,Flats,Maroon,Fall,2011.0,Casual,Inc 5 Women Casual Maroon Sandals
39187,Women,Footwear,Shoes,Flats,Blue,Winter,2015.0,Casual,Catwalk Women Blue Shoes
11925,Women,Footwear,Shoes,Flats,Black,Winter,2015.0,Casual,Skechers Women Tone Black Sandals
3843,Women,Footwear,Shoes,Flats,Gold,Summer,2011.0,Casual,Crocs Women Lady Gold Sandal
47476,Women,Footwear,Shoes,Flats,Maroon,Summer,2012.0,Casual,Tiptopp Women Maroon Flats
47534,Women,Footwear,Shoes,Flats,Turquoise Blue,Winter,2012.0,Ethnic,Portia Women Turquoise Blue & Gold Flats
34076,Women,Footwear,Shoes,Flats,White,Fall,2012.0,Casual,Clarks Women White Leather Ballerinas
10284,Women,Footwear,Shoes,Flats,White,Fall,2012.0,Casual,Clarks Women Leather White Flats
42696,Women,Footwear,Shoes,Flats,Silver,Spring,2013.0,Casual,Rocia Women Silver Sandals
54113,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Rocia Women Silver Flats
47624,Women,Footwear,Shoes,Heels,Maroon,Fall,2014.0,Casual,Portia Women Maroon Flats
49605,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Heels
33098,Women,Footwear,Shoes,Heels,Pink,Winter,2015.0,Casual,Catwalk Women Pink & Copper Flats
59032,Women,Footwear,Shoes,Heels,Bronze,Winter,2012.0,Casual,Carlton London Women Gold Toned Heels
43886,Women,Footwear,Shoes,Heels,White,Summer,2012.0,Casual,Puma Women White Karmin Heeled Shoes
2899,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Wedding Collection Gold Heels
46615,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,Catwalk Women Red Flats
59018,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Formal,Carlton London Women Black Pumps
39614,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Heels
41687,Women,Footwear,Shoes,Heels,Beige,Winter,2012.0,Casual,Catwalk Women Beige Heels
59020,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Carlton London Women Brown Heels
56966,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Flats
20905,Women,Footwear,Shoes,Heels,Bronze,Winter,2015.0,Casual,Catwalk Women Casual Bronze Sandals
19040,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Beige Heels
15563,Women,Footwear,Shoes,Heels,Yellow,Winter,2015.0,Casual,Catwalk Women Casual Yellow Flats
15525,Women,Footwear,Shoes,Heels,Black,Fall,2011.0,Casual,Rockport Women Jeanie Thong Perf Black Flats
36618,Women,Footwear,Shoes,Heels,Bronze,Winter,2015.0,Casual,Catwalk Women Bronze Flats
32849,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Grendha Women Roamance Brown Flats
46596,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Catwalk Women Olive Sandals
21388,Women,Footwear,Shoes,Heels,Bronze,Winter,2015.0,Casual,Catwalk Women Casual Bronze Heels
14408,Women,Footwear,Shoes,Heels,Beige,Summer,2012.0,Casual,Enroute Women Casual Beige Flats
50160,Women,Footwear,Shoes,Heels,Black,Winter,2014.0,Casual,Rocia Women Black Wedges
22311,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Inc. 5 Women Casual Silver Flats
20774,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Carlton London Women Classy Gold Heels
55642,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Peep Toes
59045,Women,Footwear,Shoes,Heels,Turquoise Blue,Winter,2012.0,Party,Carlton London Women Turquoise Blue Pumps
19042,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Moccasin Blue Casual Shoes
59212,Women,Footwear,Shoes,Heels,Beige,Fall,2012.0,Casual,Senorita Women Beige Flats
